airbnb_listing_id,nights,occ,adr,revpan,rev_window,adr_booked
18506998,105,0.9964685962432006,438.4893709455906,437.035791074894,45888.75806286387,438.5846104157908
18735821,105,0.9632616463086467,277.1546602009979,267.5818269230217,28096.09182691728,277.7872740479522
20555680,105,0.9944805948434379,256.7351984720214,255.40489790709768,26817.514280245257,256.8224048125407
20618105,105,0.9701228479532058,592.2310647558571,575.6011278359633,60438.11842277615,593.328081129502
20863370,105,0.9948532656262826,604.4607788254298,601.5402295680813,63161.72410464853,604.6522139015125
20943549,105,0.941035542169503,440.82126647553264,416.3586615509326,43717.65946284792,442.4473283878755
21025393,105,0.9883951926654534,726.9098936442135,718.9883083351051,75493.77237518603,727.4299932562138
21077682,105,0.9232009275750455,804.1939275270926,746.0195036104373,78332.04787909592,808.0792396623696
21091876,105,0.6158260485391918,779.8155637754239,493.09778671798324,51775.26760538824,800.7095313484484
21103486,105,0.9295352589428608,365.9199375222483,341.6402498138011,35872.226230449116,367.5387743788662
21103807,105,0.7794883893133171,988.8964827084893,782.0383500665174,82114.02675698433,1003.2713261520761
21280090,105,0.9435431008624827,906.3777364265912,858.2245571809955,90113.57850400453,909.5764214655395
21295667,105,0.9669973272306999,713.26204887837,691.1351044502647,72569.1859672778,714.7228694308253
21324331,105,0.9849235043751443,741.722919139963,731.2201180144546,76778.11239151773,742.41310595827
21397811,105,0.8941995751960888,729.6463432443775,656.8320934149393,68967.36980856863,734.5475346159751
21436592,105,0.828835978184003,523.0286088205536,438.3167695737775,46023.26080524664,528.8341494708503
21454457,105,0.998012230367682,222.43867739246724,222.02364876022602,23312.483119823733,222.46585964024644
21545686,105,0.9065298959692724,339.5809394878157,309.65995450768645,32514.295223307076,341.5882431285892
21552865,105,0.987308241018782,666.3185916515647,658.3767893910507,69129.56288606032,666.8401640319398
21607605,105,0.9656574198885784,832.9603128411658,806.0692804222994,84637.27444434143,834.7362779186296
21632405,105,0.9745004373028896,526.9593540120649,514.332883106654,54004.95272619867,527.7913312488248
21662762,105,0.985853086487372,324.6986907859948,320.3846259461666,33640.38572434749,324.98211988939227
21695053,105,0.7727246728073305,785.4138814449226,616.0221221365291,64682.322824335555,797.2077815226263
21734892,105,0.9295352589428608,837.754124396218,782.1670780752806,82127.54319790447,841.460364790058
21743476,105,0.9158633390252225,715.1238056699449,658.4303248603034,69135.18411033186,718.9176559475436
21780661,105,0.864628137397362,469.6082282098723,409.559591508478,43003.757108390186,473.6829323428025
22047595,105,0.9492706103826403,736.4978631997787,701.3488398916434,73641.62818862255,738.8291939312622
22190101,105,0.9782431992726011,310.4999842562361,304.15320253690334,31936.08626637485,310.91777869047763
22191680,105,0.8032671809399664,455.9656715386988,370.97467823125083,38952.34121428134,461.83223594065424
22223346,105,0.9878512674552522,639.2671278563181,631.9739331596323,66357.26298176139,639.7460366555225
22231120,105,0.7136246477636424,358.2683906832122,260.6046842894737,27363.49185039474,365.18453378279025
22243318,105,0.9782431992726011,556.8372842708626,545.4552395827807,57272.800156191974,557.5865387956375
22245880,105,0.9262377078012851,1401.0615389696516,1303.7320395469394,136891.86415242864,1407.5566440085397
22306996,105,0.9939595178626772,261.8224322091353,260.3376562196592,27335.45390306422,261.91977795983723
22307401,105,0.9886740316759013,466.6686056405784,461.7052894454237,48479.05539176949,466.9944538371127
22335276,105,0.8239247935438284,717.9664327296886,598.3157950254279,62823.158477669924,726.1776799457374
22383070,105,0.9780760750945724,335.9277942743704,329.00845629332787,34545.88791079943,336.3832984683889
22421016,105,0.9982233958335835,747.8747958402193,746.6276504903692,78395.90330148877,747.9564730767356
22421421,105,0.9676491809387586,441.175990209085,427.7604792045753,44914.850316480406,442.0615318349015
22421606,105,0.9739907549603896,444.39806497863054,433.53675308617886,45521.35907404878,445.113827701383
22428497,105,0.9728376177897303,337.5155052365843,328.9002696528444,34534.52831354866,338.08342074610545
22514231,105,0.9788369881727291,410.96961505403266,402.79867138611036,42293.86049554159,411.50740751843244
22648075,105,0.8884599112220566,433.37479887449354,387.76782545882907,40715.621673177055,436.4494340835966
22739656,105,0.9042139779459799,1319.86200702603,1200.6723389155975,126070.59558613773,1327.8630591876658
22810332,105,0.9295352589428608,518.4140598393096,484.0160121084413,50821.68127138634,520.7075336323462
22901902,105,0.5333945453089901,742.627532385374,409.3883961432616,42985.78159504247,767.5151531707302
23023313,105,0.9130692013490506,550.2713927049385,505.192319985985,53045.19359852843,553.290286475076
23068512,105,0.9937404332308749,560.9046131905073,557.608363234827,58548.878139656845,561.1207359470282
23078040,105,0.9459101523051873,870.0225479914825,825.74365400666,86703.0836706993,872.9620376674455
23108026,105,0.729010428009152,678.3604440650704,503.5181496275675,52869.405710894585,690.6871702818033
23263225,105,0.996905004493289,260.780930905077,260.02329663056906,27302.446146209753,260.8305660605393
23299596,105,0.9788369881727291,541.0689147033988,530.3113222669748,55682.68883803236,541.7769543598348
23343001,105,0.7855338483888294,557.5995552772315,444.19331644552153,46640.29822677976,565.4668062446767
23390752,105,0.669016885300097,1375.0133082690134,940.750042297609,98778.75444124894,1406.1678605848972
23779860,105,0.9868731861831692,439.88521074802406,434.4624217026836,45618.55427878178,440.241388443241
23787711,105,0.4229905481752826,396.660633554419,175.02092855131863,18377.197497888457,413.7703059946197
24171739,105,0.9939595178626772,523.2437620099329,520.2764846535949,54629.03088862747,523.4383043812003
25104649,105,0.9169891781193469,700.5920263859724,645.7967313549005,67808.65679226456,704.2577456359573
25165914,105,0.6047520378830255,620.9422803923518,385.90810595062544,40520.35112481567,638.1261769725032
25918412,105,0.8594454162561312,434.1525694240751,376.49762350346094,39532.2504678634,438.0704305149932
26026295,105,0.9906216669643344,479.8752863248592,475.64954278587527,49943.2019925169,480.152573528356
26197944,105,0.9435431008624827,505.6645376433405,478.8000702797899,50274.00737937794,507.44907131653434
26334990,105,0.9470673150364026,1313.628527645581,1248.2065844119873,131061.69136325865,1317.9702905954575
26570136,105,0.8512488750500642,704.3897775957737,605.3528168816812,63562.04577257652,711.1349390577213
26708551,105,0.9171122499980967,557.313286839182,513.7891093175366,53947.856478341346,560.2248899397024
26839303,105,0.9689120093472828,692.0049073566314,671.7846610357157,70537.38940875014,693.3391830784203
26895628,105,0.9836115837887998,1021.8298328904473,1006.1006968273839,105640.57316687531,1022.8638147508976
26898492,105,0.976321975919095,376.8734269418418,368.48893985981556,38691.338685280636,377.42563308884417
27022969,105,0.9523747948659359,1564.8786122751915,1494.775614349932,156951.43950674287,1569.5245426569159
27201205,105,0.9899108295244239,741.26457693938,734.2420727435426,77095.41763807197,741.7254674305257
27338096,105,0.4433942600337346,1351.7490900843013,624.1120636659666,65531.76668492649,1407.5781306200995
27704027,105,0.7210393128702056,784.2783957816413,576.102476545831,60490.760037312255,798.9889958323747
27718978,105,0.9964685962432006,650.6417387394607,648.4848797660557,68090.91237543584,650.7830575001731
27910707,105,0.6133655770084573,1496.5803946906742,942.7250201465828,98986.1271153912,1536.970862865335
27981528,105,0.9570675507219824,502.7273268267374,482.4298489836369,50655.13414328187,504.070844967742
28071688,105,0.9825687318446387,716.5700361547131,704.8373399554141,74007.92069531848,717.3415122137849
28075525,105,0.989169348162969,472.0924112184669,467.29110140671537,49065.565647705116,472.4075834684352
28155872,105,0.9903780286684681,475.20519548678146,470.91181670124683,49445.74075363092,475.4869383909625
28160414,105,0.9503312337461737,658.5958684716861,627.8233562371908,65921.45240490502,660.6363486153479
28366360,105,0.8941995751960888,772.5914071146337,695.4915021338443,73026.60772405365,777.7810697140288
28410850,105,0.9734709303291358,579.4134913758992,564.9689599823855,59321.74079815047,580.3655172233714
28429135,105,0.9022242633046367,442.96168213837666,402.12536533981756,42223.16336068085,445.7044458845812
28932247,105,0.9493507777997835,525.8767862690627,500.81931247955464,52586.02781035324,527.5387393058801
28987242,105,0.992774822626397,679.6672703104527,675.0567389041271,70880.95758493335,679.9696401629695
29008738,105,0.9642441216563158,617.8460471719377,597.0774817226945,62693.135580882925,619.2181713247819
29114516,105,0.9883951926654534,428.0515706088839,423.386828715942,44455.617015173906,428.3578389066969
29145061,105,0.9158633390252225,422.45553225943814,388.9641641617981,40841.2372369888,424.6967288545286
29302246,105,0.9034930658503704,403.45353280729927,366.7443287079935,38508.154514339316,405.91825501484357
29341170,105,0.967798534380662,409.3092935811014,396.9203492043714,41676.636666458995,410.12704101518256
29739100,105,0.7474653212744438,755.6908744905151,574.3580106200735,60307.59111510772,768.4075692512147
29761442,105,0.9981195557660286,514.3928777947602,513.4849423485456,53915.91894659728,514.4523412873725
29800671,105,0.9635171814384146,594.9961198956705,574.5883300190402,60331.77465199922,596.3446642033401
29870406,105,0.7369493206971721,789.8566882185706,592.3240071326871,62194.02074893215,803.7513442204329
30032994,105,0.957940587459035,397.6319989800313,381.90482231445185,40100.00634301744,398.6727645891539
30085847,105,0.759077525395192,554.3561599336258,427.5283741451911,44890.47928524506,563.2209620784262
30098696,105,0.9967696615149292,226.12725186377972,225.44156253267897,23671.36406593129,226.1721752145266
30105402,105,0.4817514771933689,777.9364783896341,388.98455230951583,40843.37799249916,807.438213943208
30153564,105,0.9707096668670467,441.10439913054734,428.9617316336463,45040.98182153286,441.90528463378246
30209117,105,0.9688390969163687,486.5612945373958,472.310677210273,49592.62110707867,487.5016694862423
30271062,105,0.7035739435147559,539.6752861488841,387.31484844408834,40668.05908662928,550.4962939776141
30332330,105,0.9620136393575576,403.9435373334747,389.51666500872176,40899.24982591579,404.89723749534875
30354217,105,0.9889265115398327,398.18570504254734,394.0452021621368,41374.74622702436,398.4575168771428
30402651,105,0.9262377078012851,581.7393628587195,541.3268617610405,56839.32048490925,584.4362167526617
30491733,105,0.9570675507219824,861.883268990214,827.0849685554791,86843.92169832531,864.1866166411678
30493854,105,0.9769057944360444,515.5168254833279,504.33095799824935,52954.75058981618,516.2534206170752
30494198,105,0.7975464366898017,440.63224877172587,356.08653497516354,37389.08617239217,446.47749471879354
30519162,105,0.41084537622086387,3801.897408114611,1631.0900550450012,171264.45577972513,3970.0825406591744
30560948,105,0.7916370895425697,887.8853128269503,712.498178597441,74812.3087527313,900.0313249713231
30617740,105,0.835145357222689,596.0788959714604,503.12346883741776,52827.96422792887,602.4382037045335
30756202,105,0.7035739435147559,569.5054960427805,408.72343156924256,42915.96031477047,580.9246282308782
30785010,105,0.9620136393575576,545.5086076705045,526.0257287343352,55232.7015171052,546.7965392732067
30795921,105,0.9920582452801755,1680.2245427111714,1667.6958946282064,175108.06893596167,1681.046352431876
30910938,105,0.9620136393575576,534.6816498048672,515.5854564431822,54136.47292653413,535.9440192422794
30922946,105,0.7734852981900149,197.26010245853152,154.86067039911052,16260.370391906603,200.2115240735543
31055581,105,0.941035542169503,456.09362004998644,430.7835025841977,45232.26777134076,457.7760172490947
31059537,105,0.9065298959692724,832.6957170128165,759.3256507207053,79729.19332567406,837.6178812159586
31069380,105,0.9929926714104045,692.4437155526344,687.8881874652028,72228.25968384629,692.742461521046
31084342,105,0.9335352716419982,834.1356635677511,781.9403998854908,82103.74198797654,837.6120577748856
31115702,105,0.9589738405634632,370.41689957132854,356.1267434014798,37393.30805715538,371.3623128574923
31122806,105,0.9901638504996244,480.31616810824556,475.8799736766392,49967.397236047116,480.6072989197859
31141252,105,0.976321975919095,409.3348904617532,400.228217356279,42023.962822409296,409.9346601099603
31167122,105,0.533904817460752,9687.917989658312,5345.54787047642,561282.5264000241,10012.17388503781
31169655,105,0.8884599112220566,436.73369720566046,390.7732441061443,41031.19063114515,439.8321625661696
31278015,105,0.9383398761479886,547.0082321754571,515.2611986777374,54102.42586116243,549.1200062742233
31284638,105,0.9867396447642809,929.8595436403397,918.2797930270243,96419.37826783756,930.6201467626136
31380471,105,0.8914940415689017,886.9133681804985,796.1296653840415,83593.61486532436,893.0285882595101
31397917,105,0.9953445003807723,332.98201844255976,331.52675393594177,34810.30916327389,333.07739562444476
31430342,105,0.8996673457511196,485.25238501424076,439.341834170931,46130.892587947754,488.3380910131073
31441134,105,0.23893368198560705,1533.047445126903,388.5431810222451,40797.03400733574,1626.1549137540612
31454750,105,0.9248927452890411,529.3845939222952,491.93615579248825,51653.296358211264,531.8845436924169
31511990,105,0.6038062596941774,509.16058700955796,315.96547188530644,33176.37454795717,523.2894936288671
31530689,105,0.7727246728073305,739.1408319316909,579.7288723833814,60871.531600255046,750.2398885196849
31543199,105,0.980706883812602,828.3680175005165,813.3548192187934,85402.25601797331,829.3556746097166
31560419,105,0.9795084605799114,491.31675196541227,481.85856895747287,50595.14974053465,491.9391596395112
31682871,105,0.9739907549603896,330.2262481122668,322.1553527630848,33826.31204012391,330.758121801871
31859744,105,0.8590921779760428,515.5686141692271,446.9284566802866,46927.48795143009,520.2334139896568
31945494,105,0.9341463537515976,574.4076971452519,538.7961585945272,56573.59665242536,576.7791700205048
31972121,105,0.8966730483850025,358.59359806723376,323.6489170586125,33983.13629115431,360.94417875226253
32134287,105,0.5541753899497074,646.2527751146984,369.5198554627585,38799.58482358965,666.7922505477791
32185033,105,0.9810923566214718,1303.1766503949232,1280.0304088403936,134403.19292824133,1304.6991959537395
32234626,105,0.9757077864594976,455.30910463236097,444.9165745542499,46716.24032819624,455.9936701629661
32371924,105,0.9906216669643344,614.859014540067,609.4446150447786,63991.68457970175,615.2142996350599
32443120,105,0.9964075887182992,451.24520585787906,449.7234943560049,47220.96690738051,451.3449109058814
32486859,105,0.9689120093472828,1024.7219328009508,994.7797609010023,104451.87489460524,1026.697730345138
32585103,105,0.9649551524086127,441.7385835683247,427.18553661286956,44854.481344351305,442.6998866699421
32592683,105,0.9701228479532058,1205.5039062536503,1171.6531761742542,123023.58349829669,1207.7369156352138
32600458,105,0.9712845393323759,629.6900681765526,612.6967002870775,64333.153530143136,630.8107207268241
32606991,105,0.8858192209191302,605.3749350688629,540.1506379229934,56715.8169819143,609.7752511652778
32697747,105,0.9820123376506201,370.3762671701763,364.1182143496158,38232.41250670966,370.7878204674467
32766950,105,0.9633695805357524,370.44055209687815,357.6833083563575,37556.74737741754,371.28358169399684
32990586,105,0.8032671809399664,1031.3173640793698,839.0820870407883,88103.61913928277,1044.5865422497557
33336758,105,0.9822091450851385,454.9523988634683,447.34948306933677,46971.69572228036,455.45237010653193
34218930,105,0.955258044033774,769.5560190500184,737.1731150677842,77403.17708211734,771.7005050854308
34540951,105,0.9171122499980965,622.6802745693591,574.0511687332298,60275.37271698913,625.9333780945802
34866449,105,0.932651943938279,501.9081129608012,470.08295667384914,49358.71045075416,504.0282816426086
35481220,105,0.6576209463081315,720.2274439236035,484.7817718518132,50902.08604444038,737.1750771829375
35826155,105,0.9940844551134734,715.8079916364404,711.8326790531572,74742.4313005815,716.0686150875406
35912580,105,0.980707237688561,390.75447894906665,383.6726425565723,40285.62746844009,391.22036405161464
35934720,105,0.9971307883470126,433.01458771901576,431.84835727483767,45344.077513857956,433.09098698148875
36032020,105,0.9950341080541676,687.8960719978274,684.6892035587268,71892.36637366631,688.1062649175576
36632832,105,0.8765975158118412,566.9409035136691,500.89474064873826,52593.94776811752,571.4078942886872
36698654,105,0.6430515447546737,1864.3380073371939,1228.4264846416359,128984.78088737176,1910.3079600100873
36908385,105,0.9927913333485614,619.684099823792,615.4900741835579,64626.457789273576,619.9591530554427
37118794,105,0.9513656821486283,1081.042494598593,1031.5857916898756,108316.50812743693,1084.321004053954
37153670,105,0.9493295820116022,434.15451115222726,413.4588292861203,43413.17707504263,435.52717319733455
37347085,105,0.49491770828115333,508.4203103140634,260.88196485814706,27392.606310105442,527.1219042943297
37487828,105,0.9769057944360444,477.14931389989226,466.79595833118447,49013.57562477437,477.83108769526746
37494985,105,0.7210393128702057,921.8778340795913,677.1780354304533,71103.6937201976,939.169367527055
37708447,105,0.9825687318446387,812.9300691815771,799.6196304920596,83960.06120166626,813.8052887057406
37744392,105,0.6509377398978194,715.2789098985902,476.7980491315255,50063.79515881018,732.478730156851
37989675,105,0.9022242633046367,459.2339120037293,416.89747011400505,43774.23436197053,462.07743137721326
38262480,105,0.989169348162969,1222.4187857161862,1209.9864500749925,127048.5772578742,1223.2348811880522
38319706,105,0.8032671809399664,580.8451542944048,472.5769014351333,49620.574650689,588.3184482679022
38447436,105,0.16824470443037864,996.0346807091695,178.9547442281427,18790.24814395498,1063.6575150107974
38514587,105,0.41405583347414504,890.5252791545241,384.93081723532765,40417.735809709404,929.6592056331069
38616586,105,0.9757077864594976,416.6766976495329,407.1659607257297,42752.42587620162,417.3031786526913
38638326,105,0.8512488750500642,684.7476445489938,588.4723609925888,61789.597904221824,691.3047150376315
38693604,105,0.9295352589428608,635.1984742505822,593.0514934325488,62270.40681041762,638.008604543966
38695314,105,0.9523747948659359,604.4657214849643,577.3870337920308,60625.63854816324,606.2603051914122
38730549,105,0.8699350783332517,854.2233023619696,749.3033215998573,78676.84876798502,861.3324606193395
38800430,105,0.9886570092512098,411.0882772317234,406.7095184039862,42704.499432418546,411.37574972742107
38852725,105,0.9423058505788742,552.0233294296905,522.0515072488258,54815.408261126715,554.0149272427003
38899673,105,0.80880461904825,573.4439983104367,469.5929595481173,49307.26075255231,580.6012335843291
38957661,105,0.972940686915709,574.5449875680853,559.9351863440078,58793.194566120816,575.5080385414266
38980085,105,0.6674359473522847,1009.3088741778555,688.9936576023533,72344.3340482471,1032.29929453993
38998610,105,0.864237468593351,216.23893527204672,188.50821424960253,19793.362496208265,218.12085346915356
39007372,105,0.3587837943328263,1124.7888472881318,423.3558745570225,44452.366828487364,1179.9749075742695
39051477,105,0.40026981355717584,1568.6943976886455,656.2850614918942,68909.93145664889,1639.6066834506576
39059902,105,0.6690168853000972,491.0205946458182,335.9441267979911,35274.13331378906,502.14596100560067
39109062,105,0.8628251404040407,1594.516207147855,1387.8921955409426,145728.68053179898,1608.5439917652673
39145712,105,0.9899108295244239,820.1604015448806,812.3904634683986,85300.99866418185,820.670346498472
39316910,105,0.9958431360026719,743.3193433861418,740.4187545536054,77743.96922812857,743.5094221020154
39363955,105,0.9535898052916256,427.28130584366477,408.6294649480142,42906.093819541486,428.5170234418011
39394196,105,0.9914681984967273,424.05479256929516,420.65779751276875,44169.06873884072,424.2776502066065
39394644,105,0.6674359473522845,781.7259774956557,533.6366837319578,56031.85179185556,799.5324283159937
39414948,105,0.9383911193953,620.5400848540891,584.5554577163302,61378.32306021467,622.933706036155
39420557,105,0.982922236440375,731.8660657449856,720.1261299406705,75613.2436437704,732.6379475843246
39507664,105,0.9875861145878759,472.59113079810487,467.08174653056443,49043.583385709266,472.9529300090247
39583346,105,0.9745004373028896,582.7310610654387,568.7682445176306,59720.665674351214,583.6510921347577
39629644,105,0.9908521223150164,433.0863987961196,429.3664291844483,45083.47506436707,433.33048344417034
39635217,105,0.9955364322955981,499.551714448085,497.458500526959,52233.1425553307,499.6888957442513
39642773,105,0.9578217967028914,377.61385084473426,362.63616788688427,38076.79762812285,378.60504859587263
39685785,105,0.9279099011784195,557.203353116624,519.3758333942616,54534.46250639747,559.7265776932317
39715668,105,0.9481829397373751,256.62873250485586,244.11801266432616,25632.391329754246,257.4587692243664
39745810,105,0.5424220352509026,2424.535492861896,1358.202347560733,142611.24649387697,2503.958650817869
39820601,105,0.9827982368196856,401.5599429717694,395.07167247458733,41482.52560983167,401.9865499077724
39837626,105,0.9914681984967273,504.7490849469702,500.7056684442056,52574.09518664159,505.01435064017187
39972515,105,0.9523747948659358,370.8744552608932,354.2601243065674,37197.31305218957,371.97553548908854
40023421,105,0.6674359473522846,491.1448215259253,335.27463757935,35203.83694583175,502.33230455953577
40039627,105,0.8141640349518917,334.3774012456428,275.53479489125056,28931.153463581308,338.426635251128
40191152,105,0.7035739435147559,1873.4676701343205,1344.5526696265856,141178.03031079148,1911.0324963283495
40209404,105,0.8968213815911752,353.10845688312304,318.7479418461991,33468.53389385091,355.41965032174437
40236441,105,0.9548048537781787,237.57151201171087,227.47303380168648,23884.66854917708,238.24034084197606
40246675,105,0.980706883812602,370.31451911625453,363.603002997044,38178.315314689615,370.75604240025183
40250642,105,0.7727246728073303,964.7622725916312,756.6900923953605,79452.45970151285,979.2492967078226
40289385,105,0.9084640018728489,2769.79099027963,2530.812586752146,265735.32160897536,2785.8149376692254
40320100,105,0.787777665516541,831.4896530911843,664.1673255509844,69737.56918285336,843.0898140727231
40342798,105,0.7519271987840455,680.9912452525598,520.5076375644759,54653.301944269966,692.2314266676319
40351988,105,0.9604404787686703,399.20849470905705,384.3591788232863,40357.71377644506,400.1905243686238
40371384,105,0.5580719739701014,583.5950905268658,335.93444226218634,35273.11643752956,601.955407064007
40391575,105,0.9977259386228771,7670.091975233977,7653.719657683544,803640.5640567722,7671.1643562636855
40400432,105,0.8594454162561314,594.9852181532391,515.9718873748549,54177.04817435976,600.3544583697976
40449599,105,0.9087760861781802,620.7001325286294,567.3293211721387,59569.57872307457,624.2784441633125
40532740,105,0.9780760750945724,359.7353837070189,352.32566427911155,36994.19474930671,360.2231700075522
40560834,105,0.6674359473522845,708.3994177652626,483.58111018001216,50776.01656890128,724.5356083956465
40576710,105,0.9248927452890411,587.2114408543227,545.672356482752,57295.59743068896,589.9844703746944
40777141,105,0.9986894618172678,1342.5756860769395,1340.9241933161911,140797.04029820007,1342.6838317450304
40794806,105,0.9361453908588989,627.4898476329695,589.7718430075423,61926.04351579194,630.0002635984094
40892344,105,0.9543202131895372,471.5410168836659,451.2817769734841,47384.58658221583,472.88297024036234
40899047,105,0.9778930615051971,343.0829325477768,335.9571643435681,35275.50225607465,343.5520483461194
40910065,105,0.5632246296642679,601.4592221351506,349.27051610019913,36673.40419052091,620.1264960809606
40960741,105,0.7129482339175335,290.0175266177177,210.7693539450549,22130.782164230764,295.6306558007892
40971559,105,0.9870261176883329,709.5018290670491,700.8572383107721,73590.01002263108,710.0695977044829
41141790,105,0.9913036706127036,666.3490802658241,660.9081486833494,69395.35561175169,666.7060440468824
41147466,105,0.9795084605799114,638.4309802308892,626.1407478608214,65744.77852538625,639.2397544888167
41193865,105,0.9503312337461737,452.8416704465505,431.6829044851984,45326.70497094583,454.2446771779972
41227471,105,0.80880461904825,689.924641863953,564.9788913871906,59322.78359565502,698.5356884484935
41260111,105,0.7369493206971721,1884.287973074358,1413.0525441527702,148370.51713604087,1917.435167476629
