listing_id,link_url,micro_zone,bedrooms,usable_area,sale_price,ppsm,ppsm_ratio,monthly_condo_fee,yearly_iptu,dist_beach_km,guests_est,rev_pred,rev_adj,capex,noi_adj,net_yield_adj,payback_adj,n_comps,advertiser_name
2754281487,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-67m2-venda-RS969000-id-2754281487/,Meia Praia (beach band),3,67,969000.0,14462.68656716418,1.120858208955224,418.0,1000.0,0.1595238489308625,6.0,147325.27819684698,153327.48311660884,1026628.5,93316.79705726932,0.0908963632485064,11.00154026257405,269.0,Leardi Sao Jose 288 - CRECI: 54756F
2757878336,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-67m2-venda-RS969000-id-2757878336/,Meia Praia (beach band),3,67,969000.0,14462.68656716418,1.120858208955224,418.0,1000.0,0.1595238489308625,6.0,147325.27819684698,153327.48311660884,1026628.5,93316.79705726932,0.0908963632485064,11.00154026257405,269.0,Paulo Roberto Leardi
2614369252,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-55m2-venda-RS460000-id-2614369252/,Morretes,2,55,460000.0,8363.636363636364,0.7109979656547977,350.0,,0.3257284929846319,4.0,98164.92389978,87118.47400622696,515190.0,46786.00020877748,0.0908130984855635,11.011627360770747,51.0,Eraci Eponina Jaques de Oliveira
2690265792,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS520000-id-2690265792/,Morretes,2,70,520000.0,7428.571428571428,0.6315075098673048,300.0,1000.0,0.3257284929846319,6.0,112386.99400293404,95686.03023459124,591780.0,53682.0451914689,0.0907128412441598,11.023797582399956,51.0,Nei Costa
2694368874,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS520001-id-2694368874/,Morretes,2,70,520001.0,7428.585714285714,0.6315087243048237,300.0,1000.0,0.3257284929846319,6.0,112386.99400293404,95686.09463860978,591780.9765,53682.08741468373,0.0907127629079569,11.02380710214576,51.0,Nei Costa
2688011117,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-59m2-venda-RS450000-id-2688011117/,Morretes,2,59,450000.0,7627.118644067797,0.6483861330123891,250.0,390.0,0.3257284929846319,4.0,98164.92389978,84352.53438391032,510225.0,45866.24851092416,0.0898941614207931,11.124192986450105,51.0,Airton Investimentos Imobiliários BC
2736813751,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-57m2-venda-RS420000-id-2736813751/,Morretes,2,57,420000.0,7368.421052631579,0.626394088734776,,,0.3257284929846319,4.0,98164.92389978,83339.90709228188,478530.0,42935.146677621415,0.0897229989292655,11.14541435232638,51.0,Winner Brokers
2660284690,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-74m2-venda-RS450000-id-2660284690/,Morretes,2,74,450000.0,6081.081081081081,0.5169565114558238,,,0.3257284929846319,6.0,112386.99400293404,89212.34574798758,528225.0,47354.097602185975,0.0896475888157243,11.15478969607935,51.0,Reggiori Imóveis
2769185218,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-72m2-venda-RS589280-id-2769185218/,Morretes,2,72,589280.0,8184.444444444444,0.6957647483713241,1.0,1003.0,0.3257284929846319,6.0,112386.99400293404,98986.94083712726,661831.9199999999,59266.46967349772,0.0895491255143718,11.167054890329537,51.0,USUÁRIO NEWCORE
2663775496,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-62m2-venda-RS550000-id-2663775496/,Morretes,2,62,550000.0,8870.967741935483,0.7541265238800009,,,0.3257284929846319,4.0,109855.16268836232,99523.57022755916,611475.0,54673.07718584323,0.0894117947354237,11.184206770024868,51.0,CONFIARI INVESTIMENTOS IMOBILIÁRIOS
2754168743,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-69m2-venda-RS594000-id-2754168743/,Morretes,2,69,594000.0,8608.695652173914,0.7318306092609402,1.0,,0.3257284929846319,5.0,110328.32469318224,98907.84125614006,662841.0,59159.29400870796,0.0892511084991845,11.204342633000875,51.0,Imóveis Crédito Real
2511794796,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-40m2-venda-RS750000-id-2511794796/,Morretes,2,40,750000.0,18750.0,1.5939492436554568,,,0.3257284929846319,4.0,109855.16268836232,120420.560661389,780375.0,69530.66953290711,0.0890990479358092,11.223464483261854,51.0,CONFIARI INVESTIMENTOS IMOBILIÁRIOS
2763091314,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-40m2-venda-RS750000-id-2763091314/,Morretes,2,40,750000.0,18750.0,1.5939492436554568,,,0.3257284929846319,4.0,109855.16268836232,120420.560661389,780375.0,69530.66953290711,0.0890990479358092,11.223464483261854,51.0,SOLLO48 LITORAL
2757201120,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-40m2-venda-RS750000-id-2757201120/,Morretes,2,40,750000.0,18750.0,1.5939492436554568,,,0.3257284929846319,4.0,109855.16268836232,120420.560661389,780375.0,69530.66953290711,0.0890990479358092,11.223464483261854,51.0,Café Inteligência Imobiliária
2770364939,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS580000-id-2770364939/,Morretes,2,60,580000.0,9666.666666666666,0.8217693878401465,,,0.3257284929846319,4.0,109855.16268836232,102561.1678056811,638370.0,56824.1552483408,0.0890144512560753,11.23413092918156,51.0,CONFIARI INVESTIMENTOS IMOBILIÁRIOS
2747201653,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-41m2-venda-RS750000-id-2747201653/,Morretes,2,41,750000.0,18292.682926829268,1.555072432834592,,,0.3257284929846319,4.0,109855.16268836232,120420.560661389,781575.0,69530.66953290711,0.0889622487066591,11.240723054307717,51.0,Korte Imóveis
2747718200,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-120m2-venda-RS1450000-id-2747718200/,Meia Praia (beach band),4,120,1450000.0,12083.333333333334,1.045068752232864,,,0.1595238489308625,8.0,213028.1509454837,216340.43550145443,1559925.0,138743.94217361303,0.0889427005616379,11.243193580646825,57.0,REDE MOI
2633492775,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-120m2-venda-RS1454000-id-2633492775/,Meia Praia (beach band),4,120,1454000.0,12116.666666666666,1.0479517005148855,,,0.1595238489308625,8.0,213028.1509454837,216549.1289334562,1563831.0,138873.69691921445,0.0888035196381287,11.26081493250454,57.0,Duo Imóveis
2754748009,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-142m2-venda-RS841416-id-2754748009/,Meia Praia (beach band),4,142,841416.0,5925.4647887323945,0.5124842559856828,,,0.1595238489308625,8.0,184253.9736364735,145815.95530711132,992042.724,87984.18921813855,0.0886899193851035,11.275238572017024,57.0,Ismael Fernandes
2740358908,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-68m2-venda-RS550000-id-2740358908/,Morretes,2,68,550000.0,8088.235294117647,0.6875859482435304,415.0,600.0,0.3257284929846319,5.0,112748.0335849013,98894.79251245102,618675.0,54590.055013756726,0.0882370469370133,11.333108197896,51.0,PB IMÓVEIS
2567541742,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-123m2-venda-RS1450000-id-2567541742/,Meia Praia (beach band),4,123,1450000.0,11788.61788617886,1.0195792704710864,,,0.1595238489308625,8.0,213028.1509454837,214478.78795711463,1563525.0,137254.6241381412,0.0877853722442181,11.391419486358258,57.0,J.V Imóveis
2752523301,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS450000-id-2752523301/,Morretes,2,60,450000.0,7500.0,0.6375796974621827,300.0,1000.0,0.3257284929846319,4.0,98164.92389978,83857.78792249913,511425.0,44870.45134179522,0.0877361320658849,11.39781269647328,51.0,Nei Costa
2702443816,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-63m2-venda-RS410000-id-2702443816/,Morretes,2,63,410000.0,6507.936507936508,0.5532437586444336,320.0,480.0,0.3257284929846319,4.0,98164.92389978,79795.26426483938,475965.0,41752.43241566741,0.0877216442714641,11.399695118634485,51.0,Airton Investimentos Imobiliários BC
2760266628,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-68m2-venda-RS600000-id-2760266628/,Morretes,2,68,600000.0,8823.529411764706,0.7500937617202149,250.0,560.0,0.3257284929846319,5.0,112748.0335849013,101952.86158275417,667500.0,58551.51026999923,0.0877176183820213,11.40021831925342,51.0,Galaxy Investimentos Imobiliários
2740881426,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-61m2-venda-RS625652-id-2740881426/,Morretes,2,61,625652.0,10256.590163934428,0.8719191538286549,,1.0,0.3257284929846319,4.0,112264.494242136,107006.2391348373,684149.178,59955.64871166576,0.087635344219716,11.410921117544056,51.0,Crédito Real | Continente
2699297477,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS600000-id-2699297477/,Morretes,2,60,600000.0,10000.0,0.8501062632829103,,,0.3257284929846319,4.0,109855.16268836232,103785.36025247409,657900.0,57617.509205775175,0.0875779133694713,11.418404041909827,51.0,Cristiano D. N. F. Ferreira
2769850382,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-69m2-venda-RS579760-id-2769850382/,Morretes,2,69,579760.0,8402.31884057971,0.7142863872476812,300.0,850.0,0.3257284929846319,5.0,112748.0335849013,100222.2865598383,648935.6399999999,56755.28225166656,0.0874590309936846,11.433924989086714,51.0,USUÁRIO NEWCORE
2698417242,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-56m2-venda-RS700000-id-2698417242/,Morretes,2,56,700000.0,12500.0,1.0626328291036378,,100.0,0.3257284929846319,4.0,112459.3904432552,114876.1455776387,750750.0,65560.13746590687,0.0873261904307783,11.451318270807644,51.0,Auxiliadora Predial - Novo Hamburgo
2727636498,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS749000-id-2727636498/,Meia Praia (inland),2,70,749000.0,10700.0,0.9324492557510148,496.0,680.0,0.14,4.0,125796.8549823111,122754.8347155486,815398.5,70794.87868043926,0.086822429377095,11.517761103605023,55.0,Airton Investimentos Imobiliários Itapema
2769753968,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-72m2-venda-RS589850-id-2769753968/,Morretes,2,72,589850.0,8192.361111111111,0.6964377491630898,300.0,900.0,0.3257284929846319,6.0,114851.85340743182,101192.14784695324,662388.525,57437.3342813585,0.0867124536635934,11.532368855338412,51.0,USUÁRIO NEWCORE
2560060358,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-57m2-venda-RS709000-id-2560060358/,Morretes,2,57,709000.0,12438.59649122807,1.0574128783641814,,,0.3257284929846319,4.0,112459.3904432552,114678.32305022808,760738.5,65318.17944397838,0.0858615403900004,11.64665804337772,51.0,Leonardo Batista
2760744013,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-67m2-venda-RS649220-id-2760744013/,Meia Praia (beach band),2,67,649220.0,9689.850746268658,0.7494462115651253,1.0,1.0,0.1595238489308625,4.0,115071.65204316116,104022.55391177318,714363.33,61310.56727917302,0.0858254682238141,11.651553096013624,132.0,USUÁRIO NEWCORE
2717140156,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS550000-id-2717140156/,Morretes,2,70,550000.0,7857.142857142857,0.6679406354365723,,,0.3257284929846319,6.0,112386.99400293404,97583.03207078043,621075.0,53120.64666042027,0.0855301640871396,11.691781614977169,51.0,J.V Imóveis
2674728179,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-62m2-venda-RS648000-id-2674728179/,Morretes,2,62,648000.0,10451.612903225809,0.8884981590440741,,,0.3257284929846319,4.0,112459.3904432552,107901.01040146792,707172.0,60463.62932497024,0.0855005986167017,11.695824546012696,51.0,INEZ JESUS NUNES LIMA
2736688518,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-68m2-venda-RS550000-id-2736688518/,Morretes,2,68,550000.0,8088.235294117647,0.6875859482435304,415.0,1.0,0.3257284929846319,5.0,110328.32469318224,96772.39089551376,618675.0,52892.13372020692,0.0854925990547652,11.69691892697536,51.0,PB IMÓVEIS EXCLUSIVOS
2704940062,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS1050000-id-2704940062/,Meia Praia (beach band),3,70,1050000.0,15000.0,1.1625,350.0,,0.1595238489308625,6.0,147069.95814810562,155028.48586510887,1109325.0,94740.29925606934,0.0854035555460026,11.709114375938952,269.0,Scheeren & Silveira Imobiliaria LTDA
2670320093,https://www.vivareal.com.br/imovel/cobertura-4-quartos-meia-praia-bairros-itapema-com-garagem-214m2-venda-RS1599000-id-2670320093/,Meia Praia (beach band),4,214,1599000.0,7471.962616822429,0.6462384536849561,480.0,150.0,0.1595238489308625,12.0,278491.1944045466,239028.09299726333,1818223.5,155148.36817026016,0.0853296463115014,11.719256357273943,57.0,Mariana Naegeli Soares
